S.No.,Module Name,Screen Title,Tab Name,Category,Main Menu,Sub-Menu,Route Name,View File,Note
651,QuestionBank,Media Details,N/A,ACADEMIC SETUP,LMS / Assessment,Question Bank,question-bank.question-bank.index,Modules/QuestionBank/resources/views/media-store/view.blade.php,Not in RBS — needs menu assignment
652,QuestionBank,isset($questionUsageType) ? 'Edit Question Usage Type' : 'Add Question Usage Type',N/A,ACADEMIC SETUP,LMS / Assessment,Question Bank,question-bank.question-usage-type.index,Modules/QuestionBank/resources/views/question-usage-types/edit.blade.php,Not in RBS — needs menu assignment
653,QuestionBank,Usage Type Trash,N/A,ACADEMIC SETUP,LMS / Assessment,Question Bank,question-bank.question-usage-types.trash,Modules/QuestionBank/resources/views/question-usage-types/trash.blade.php,Not in RBS — needs menu assignment
654,QuestionBank,Create Usage Type,N/A,ACADEMIC SETUP,LMS / Assessment,Question Bank,question-bank.question-usage-type.index,Modules/QuestionBank/resources/views/question-usage-types/create.blade.php,Not in RBS — needs menu assignment
655,QuestionBank,Edit Question Tag,N/A,ACADEMIC SETUP,LMS / Assessment,Question Bank,question-bank.question-tag.index,Modules/QuestionBank/resources/views/question-tags/edit.blade.php,Not in RBS — needs menu assignment
656,QuestionBank,Question Tag Trash,N/A,ACADEMIC SETUP,LMS / Assessment,Question Bank,question-bank.question-tags.trash,Modules/QuestionBank/resources/views/question-tags/trash.blade.php,Not in RBS — needs menu assignment
657,QuestionBank,Create Question Tag,N/A,ACADEMIC SETUP,LMS / Assessment,Question Bank,question-bank.question-tag.index,Modules/QuestionBank/resources/views/question-tags/create.blade.php,Not in RBS — needs menu assignment
658,QuestionBank,Question Tag Details,N/A,ACADEMIC SETUP,LMS / Assessment,Question Bank,question-bank.question-bank.index,Modules/QuestionBank/resources/views/question-tags/view.blade.php,Not in RBS — needs menu assignment
659,QuestionBank,Edit Question,N/A,ACADEMIC SETUP,LMS / Assessment,Question Bank,question-bank.question-bank.index,Modules/QuestionBank/resources/views/question-bank/edit.blade.php,Not in RBS — needs menu assignment
660,QuestionBank,Question Trash,N/A,ACADEMIC SETUP,LMS / Assessment,Question Bank,question-bank.trash,Modules/QuestionBank/resources/views/question-bank/trash.blade.php,Not in RBS — needs menu assignment
661,QuestionBank,Create New Question,N/A,ACADEMIC SETUP,LMS / Assessment,Question Bank,question-bank.question-bank.index,Modules/QuestionBank/resources/views/question-bank/create.blade.php,Not in RBS — needs menu assignment
662,QuestionBank,Question Details,N/A,ACADEMIC SETUP,LMS / Assessment,Question Bank,question-bank.question-bank.index,Modules/QuestionBank/resources/views/question-bank/view.blade.php,Not in RBS — needs menu assignment
663,QuestionBank,Question Bank,N/A,ACADEMIC SETUP,LMS / Assessment,Question Bank,question-bank.tab_module.index,Modules/QuestionBank/resources/views/tab_module/index.blade.php,Not in RBS — needs menu assignment
664,QuestionBank,AI Question Generator,N/A,ACADEMIC SETUP,LMS / Assessment,Question Bank,question-bank.ai-question-generator.index,Modules/QuestionBank/resources/views/ai-question-generator/index.blade.php,Not in RBS — needs menu assignment
665,Recommendation,Trigger Event Management,N/A,ACADEMIC SETUP,LMS / Assessment,Recommendation,recommendation.recommendation-mgt,Modules/Recommendation/resources/views/trigger-events/edit.blade.php,Not in RBS — needs menu assignment
666,Recommendation,Trigger Event Management,N/A,ACADEMIC SETUP,LMS / Assessment,Recommendation,recommendation.recommendation-mgt,Modules/Recommendation/resources/views/trigger-events/trash.blade.php,Not in RBS — needs menu assignment
667,Recommendation,Trigger Event Management,N/A,ACADEMIC SETUP,LMS / Assessment,Recommendation,recommendation.recommendation-mgt,Modules/Recommendation/resources/views/trigger-events/create.blade.php,Not in RBS — needs menu assignment
668,Recommendation,Trigger Event Details,N/A,ACADEMIC SETUP,LMS / Assessment,Recommendation,recommendation.recommendation-mgt,Modules/Recommendation/resources/views/trigger-events/show.blade.php,Not in RBS — needs menu assignment
669,Recommendation,Recommendation Management,N/A,ACADEMIC SETUP,LMS / Assessment,Recommendation,recommendation-mgt,Modules/Recommendation/resources/views/index.blade.php,Not in RBS — needs menu assignment
670,Recommendation,Edit Student Recommendation,N/A,ACADEMIC SETUP,LMS / Assessment,Recommendation,recommendation.rec-material,Modules/Recommendation/resources/views/student-recommendations/edit.blade.php,Not in RBS — needs menu assignment
671,Recommendation,Student Recommendation Management,N/A,ACADEMIC SETUP,LMS / Assessment,Recommendation,recommendation.rec-material,Modules/Recommendation/resources/views/student-recommendations/trash.blade.php,Not in RBS — needs menu assignment
672,Recommendation,Add Student Recommendation,N/A,ACADEMIC SETUP,LMS / Assessment,Recommendation,recommendation.rec-material,Modules/Recommendation/resources/views/student-recommendations/create.blade.php,Not in RBS — needs menu assignment
673,Recommendation,Student Recommendation Details,N/A,ACADEMIC SETUP,LMS / Assessment,Recommendation,recommendation.rec-material,Modules/Recommendation/resources/views/student-recommendations/show.blade.php,Not in RBS — needs menu assignment
674,Recommendation,Edit Medical Checks,N/A,ACADEMIC SETUP,LMS / Assessment,Recommendation,complaint.medical-checks.index,Modules/Recommendation/resources/views/materials-old/edit.blade.php,Not in RBS — needs menu assignment
675,Recommendation,Create Medical Checks,N/A,ACADEMIC SETUP,LMS / Assessment,Recommendation,complaint.complaint-mgt.index,Modules/Recommendation/resources/views/materials-old/create.blade.php,Not in RBS — needs menu assignment
676,Recommendation,Recommendation Rule Management,N/A,ACADEMIC SETUP,LMS / Assessment,Recommendation,recommendation.rec-material,Modules/Recommendation/resources/views/recommendation-rules/edit.blade.php,Not in RBS — needs menu assignment
677,Recommendation,Recommendation Rule Management,N/A,ACADEMIC SETUP,LMS / Assessment,Recommendation,recommendation.rec-material,Modules/Recommendation/resources/views/recommendation-rules/trash.blade.php,Not in RBS — needs menu assignment
678,Recommendation,Create Recommendation Rule,N/A,ACADEMIC SETUP,LMS / Assessment,Recommendation,recommendation.rec-material,Modules/Recommendation/resources/views/recommendation-rules/create.blade.php,Not in RBS — needs menu assignment
679,Recommendation,Recommendation Rule Details,N/A,ACADEMIC SETUP,LMS / Assessment,Recommendation,recommendation.rec-material,Modules/Recommendation/resources/views/recommendation-rules/show.blade.php,Not in RBS — needs menu assignment
680,Recommendation,Dynamic Material Type Management,N/A,ACADEMIC SETUP,LMS / Assessment,Recommendation,recommendation.recommendation-mgt,Modules/Recommendation/resources/views/dynamic-material-type/edit.blade.php,Not in RBS — needs menu assignment
681,Recommendation,Dynamic Material Type Management,N/A,ACADEMIC SETUP,LMS / Assessment,Recommendation,recommendation.recommendation-mgt,Modules/Recommendation/resources/views/dynamic-material-type/trash.blade.php,Not in RBS — needs menu assignment
682,Recommendation,Dynamic Material Type Management,N/A,ACADEMIC SETUP,LMS / Assessment,Recommendation,recommendation.recommendation-mgt,Modules/Recommendation/resources/views/dynamic-material-type/create.blade.php,Not in RBS — needs menu assignment
683,Recommendation,Dynamic Material Type Details,N/A,ACADEMIC SETUP,LMS / Assessment,Recommendation,recommendation.recommendation-mgt,Modules/Recommendation/resources/views/dynamic-material-type/show.blade.php,Not in RBS — needs menu assignment
684,Recommendation,Dynamic Purpose Management,N/A,ACADEMIC SETUP,LMS / Assessment,Recommendation,recommendation.recommendation-mgt,Modules/Recommendation/resources/views/dynamic-purposes/edit.blade.php,Not in RBS — needs menu assignment
685,Recommendation,Dynamic Purpose Management,N/A,ACADEMIC SETUP,LMS / Assessment,Recommendation,recommendation.recommendation-mgt,Modules/Recommendation/resources/views/dynamic-purposes/trash.blade.php,Not in RBS — needs menu assignment
686,Recommendation,Dynamic Purpose Management,N/A,ACADEMIC SETUP,LMS / Assessment,Recommendation,recommendation.recommendation-mgt,Modules/Recommendation/resources/views/dynamic-purposes/create.blade.php,Not in RBS — needs menu assignment
687,Recommendation,Dynamic Purpose Details,N/A,ACADEMIC SETUP,LMS / Assessment,Recommendation,recommendation.recommendation-mgt,Modules/Recommendation/resources/views/dynamic-purposes/show.blade.php,Not in RBS — needs menu assignment
688,Recommendation,Recommendation Mode Management,N/A,ACADEMIC SETUP,LMS / Assessment,Recommendation,recommendation.recommendation-mgt,Modules/Recommendation/resources/views/recommendation-modes/edit.blade.php,Not in RBS — needs menu assignment
689,Recommendation,Recommendation Mode Management,N/A,ACADEMIC SETUP,LMS / Assessment,Recommendation,recommendation.recommendation-mgt,Modules/Recommendation/resources/views/recommendation-modes/trash.blade.php,Not in RBS — needs menu assignment
690,Recommendation,Recommendation Mode Management,N/A,ACADEMIC SETUP,LMS / Assessment,Recommendation,recommendation.recommendation-mgt,Modules/Recommendation/resources/views/recommendation-modes/create.blade.php,Not in RBS — needs menu assignment
691,Recommendation,Recommendation Mode Details,N/A,ACADEMIC SETUP,LMS / Assessment,Recommendation,recommendation.recommendation-mgt,Modules/Recommendation/resources/views/recommendation-modes/show.blade.php,Not in RBS — needs menu assignment
692,Recommendation,Recommendation Management,N/A,ACADEMIC SETUP,LMS / Assessment,Recommendation,rec-material,Modules/Recommendation/resources/views/index2.blade.php,Not in RBS — needs menu assignment
693,Recommendation,Material Bundle Management,N/A,ACADEMIC SETUP,LMS / Assessment,Recommendation,recommendation.rec-material,Modules/Recommendation/resources/views/material-bundles/edit.blade.php,Not in RBS — needs menu assignment
694,Recommendation,Material Bundle Management,N/A,ACADEMIC SETUP,LMS / Assessment,Recommendation,recommendation.rec-material,Modules/Recommendation/resources/views/material-bundles/trash.blade.php,Not in RBS — needs menu assignment
695,Recommendation,Material Bundle Management,N/A,ACADEMIC SETUP,LMS / Assessment,Recommendation,recommendation.rec-material,Modules/Recommendation/resources/views/material-bundles/create.blade.php,Not in RBS — needs menu assignment
696,Recommendation,Material Bundle Details,N/A,ACADEMIC SETUP,LMS / Assessment,Recommendation,recommendation.rec-material,Modules/Recommendation/resources/views/material-bundles/show.blade.php,Not in RBS — needs menu assignment
697,Recommendation,Assessment Type Management,N/A,ACADEMIC SETUP,LMS / Assessment,Recommendation,recommendation.recommendation-mgt,Modules/Recommendation/resources/views/assessment-types/edit.blade.php,Not in RBS — needs menu assignment
698,Recommendation,Assessment Type Management,N/A,ACADEMIC SETUP,LMS / Assessment,Recommendation,recommendation.recommendation-mgt,Modules/Recommendation/resources/views/assessment-types/trash.blade.php,Not in RBS — needs menu assignment
699,Recommendation,Assessment Type Management,N/A,ACADEMIC SETUP,LMS / Assessment,Recommendation,recommendation.recommendation-mgt,Modules/Recommendation/resources/views/assessment-types/create.blade.php,Not in RBS — needs menu assignment
700,Recommendation,Assessment Type Details,N/A,ACADEMIC SETUP,LMS / Assessment,Recommendation,recommendation.recommendation-mgt,Modules/Recommendation/resources/views/assessment-types/show.blade.php,Not in RBS — needs menu assignment
701,Recommendation,Edit Recommendation Material,N/A,ACADEMIC SETUP,LMS / Assessment,Recommendation,recommendation.rec-material,Modules/Recommendation/resources/views/recommendation-materials/edit.blade.php,Not in RBS — needs menu assignment
702,Recommendation,Recommendation Material Management,N/A,ACADEMIC SETUP,LMS / Assessment,Recommendation,recommendation.rec-material,Modules/Recommendation/resources/views/recommendation-materials/trash.blade.php,Not in RBS — needs menu assignment
703,Recommendation,Create Recommendation Material,N/A,ACADEMIC SETUP,LMS / Assessment,Recommendation,recommendation.rec-material,Modules/Recommendation/resources/views/recommendation-materials/create.blade.php,Not in RBS — needs menu assignment
704,Recommendation,Recommendation Material Details,N/A,ACADEMIC SETUP,LMS / Assessment,Recommendation,recommendation.rec-material,Modules/Recommendation/resources/views/recommendation-materials/show.blade.php,Not in RBS — needs menu assignment
705,SchoolSetup,Organization Management,N/A,SCHOOL SETUP,Core Config,N/A,central.school-setup.organization.index,Modules/SchoolSetup/resources/views/organization/index.blade.php,
706,SchoolSetup,Organization Management,N/A,SCHOOL SETUP,Core Config,N/A,central.school-setup.organization.index,Modules/SchoolSetup/resources/views/organization/edit.blade.php,
707,SchoolSetup,Organization Management,N/A,SCHOOL SETUP,Core Config,N/A,central.school-setup.organization.index,Modules/SchoolSetup/resources/views/organization/trash.blade.php,
708,SchoolSetup,Organization Management,N/A,SCHOOL SETUP,Core Config,N/A,central.school-setup.organization.index,Modules/SchoolSetup/resources/views/organization/create.blade.php,
709,SchoolSetup,Organization Management,N/A,SCHOOL SETUP,Core Config,N/A,central.school-setup.org-group.index,Modules/SchoolSetup/resources/views/organization/show.blade.php,
710,SchoolSetup,Role & Permission Management,N/A,SCHOOL SETUP,Core Config,User Mgmt.,school-setup.role-permission.index,Modules/SchoolSetup/resources/views/role-permission/index.blade.php,
711,SchoolSetup,Role & Permission Management,N/A,SCHOOL SETUP,Core Config,User Mgmt.,school-setup.user-role-prm.index,Modules/SchoolSetup/resources/views/role-permission/create.blade.php,
712,SchoolSetup,Dashboard,N/A,SCHOOL SETUP,Core Config,N/A,school-setup.index,Modules/SchoolSetup/resources/views/index.blade.php,
713,SchoolSetup,Entity Group Management,N/A,SCHOOL SETUP,Core Config,Entity Group,school-setup.department.index,Modules/SchoolSetup/resources/views/entity-group-mgmt/index.blade.php,
714,SchoolSetup,Entity Group Management,N/A,SCHOOL SETUP,Core Config,Entity Group,school-setup.entity-group.index,Modules/SchoolSetup/resources/views/entity-group-mgmt/entity-group/edit.blade.php,
715,SchoolSetup,Entity Group Management,N/A,SCHOOL SETUP,Core Config,Entity Group,school-setup.entity-group.index,Modules/SchoolSetup/resources/views/entity-group-mgmt/entity-group/trash.blade.php,
716,SchoolSetup,Entity Group Management,N/A,SCHOOL SETUP,Core Config,Entity Group,school-setup.entity-group.index,Modules/SchoolSetup/resources/views/entity-group-mgmt/entity-group/create.blade.php,
717,SchoolSetup,Entity Group Management,N/A,SCHOOL SETUP,Core Config,Entity Group,school-setup.entity-group-member.index,Modules/SchoolSetup/resources/views/entity-group-mgmt/entity-group-members/edit.blade.php,
718,SchoolSetup,Entity Group Members Management,N/A,SCHOOL SETUP,Core Config,Entity Group,school-setup.entity-group-member.index,Modules/SchoolSetup/resources/views/entity-group-mgmt/entity-group-members/trash.blade.php,
719,SchoolSetup,Entity Group Member Management,N/A,SCHOOL SETUP,Core Config,Entity Group,school-setup.entity-group-member.index,Modules/SchoolSetup/resources/views/entity-group-mgmt/entity-group-members/create.blade.php,
720,SchoolSetup,Entity Group Member Details,N/A,SCHOOL SETUP,Core Config,Entity Group,school-setup.entity-group-member.index,Modules/SchoolSetup/resources/views/entity-group-mgmt/entity-group-members/show.blade.php,
721,SchoolSetup,Room Management,N/A,SCHOOL SETUP,Core Config,Infra. Setup,school-setup.room.index,Modules/SchoolSetup/resources/views/room/index.blade.php,
722,SchoolSetup,Edit Room,N/A,SCHOOL SETUP,Core Config,Infra. Setup,school-setup.infrasetup.index,Modules/SchoolSetup/resources/views/room/edit.blade.php,
723,SchoolSetup,Room Management,N/A,SCHOOL SETUP,Core Config,Infra. Setup,school-setup.infrasetup.index,Modules/SchoolSetup/resources/views/room/trash.blade.php,
724,SchoolSetup,Room Management,N/A,SCHOOL SETUP,Core Config,Infra. Setup,school-setup.infrasetup.index,Modules/SchoolSetup/resources/views/room/create.blade.php,
725,SchoolSetup,Room Details,N/A,SCHOOL SETUP,Core Config,Infra. Setup,school-setup.infrasetup.index,Modules/SchoolSetup/resources/views/room/show.blade.php,
726,SchoolSetup,Section Management,Home,ACADEMIC SETUP,Class & Subject Setup,Class Mgmt.,subject.class.index,Modules/SchoolSetup/resources/views/section/index.blade.php,Placeholder Bootstrap tabs — verify actual tab names
727,SchoolSetup,Section Management,Profile,ACADEMIC SETUP,Class & Subject Setup,Class Mgmt.,subject.class.index,Modules/SchoolSetup/resources/views/section/index.blade.php,Placeholder Bootstrap tabs — verify actual tab names
728,SchoolSetup,Section Management,Contact,ACADEMIC SETUP,Class & Subject Setup,Class Mgmt.,subject.class.index,Modules/SchoolSetup/resources/views/section/index.blade.php,Placeholder Bootstrap tabs — verify actual tab names
729,SchoolSetup,Section Management,N/A,ACADEMIC SETUP,Class & Subject Setup,Class Mgmt.,central.school-setup.building.index,Modules/SchoolSetup/resources/views/section/edit.blade.php,
730,SchoolSetup,Section Management,N/A,ACADEMIC SETUP,Class & Subject Setup,Class Mgmt.,subject.class.trash,Modules/SchoolSetup/resources/views/section/trash.blade.php,
731,SchoolSetup,Section Management,N/A,ACADEMIC SETUP,Class & Subject Setup,Class Mgmt.,central.school-setup.building.index,Modules/SchoolSetup/resources/views/section/create.blade.php,
732,SchoolSetup,Subject Management,N/A,ACADEMIC SETUP,Class & Subject Setup,Subject Mgmt.,subject.index,Modules/SchoolSetup/resources/views/subject/index.blade.php,
733,SchoolSetup,Subject Management,N/A,ACADEMIC SETUP,Class & Subject Setup,Subject Mgmt.,central.school-setup.subject.index,Modules/SchoolSetup/resources/views/subject/edit.blade.php,
734,SchoolSetup,Subject Management,N/A,ACADEMIC SETUP,Class & Subject Setup,Subject Mgmt.,subject.trash,Modules/SchoolSetup/resources/views/subject/trash.blade.php,
735,SchoolSetup,Subject Management,N/A,ACADEMIC SETUP,Class & Subject Setup,Subject Mgmt.,central.school-setup.subject.index,Modules/SchoolSetup/resources/views/subject/create.blade.php,
736,SchoolSetup,User Management,N/A,SCHOOL SETUP,Core Config,User Mgmt.,school-setup.user-role-prm.index,Modules/SchoolSetup/resources/views/user/index.blade.php,
737,SchoolSetup,User Management,N/A,SCHOOL SETUP,Core Config,User Mgmt.,school-setup.user-role-prm.index,Modules/SchoolSetup/resources/views/user/edit.blade.php,
738,SchoolSetup,User Management,N/A,SCHOOL SETUP,Core Config,User Mgmt.,school-setup.user-role-prm.index,Modules/SchoolSetup/resources/views/user/trash.blade.php,
739,SchoolSetup,User Management,N/A,SCHOOL SETUP,Core Config,User Mgmt.,school-setup.user-role-prm.index,Modules/SchoolSetup/resources/views/user/create.blade.php,
740,SchoolSetup,View User,N/A,SCHOOL SETUP,Core Config,User Mgmt.,school-setup.user-role-prm.index,Modules/SchoolSetup/resources/views/user/show.blade.php,
741,SchoolSetup,Org Group Management,N/A,SCHOOL SETUP,Core Config,N/A,central.school-setup.org-group.index,Modules/SchoolSetup/resources/views/organization-group/index.blade.php,
742,SchoolSetup,Org Group Management,N/A,SCHOOL SETUP,Core Config,N/A,central.school-setup.org-group.index,Modules/SchoolSetup/resources/views/organization-group/edit.blade.php,
743,SchoolSetup,Org Group Management,N/A,SCHOOL SETUP,Core Config,N/A,central.school-setup.org-group.index,Modules/SchoolSetup/resources/views/organization-group/trash.blade.php,
744,SchoolSetup,Org Group Management,N/A,SCHOOL SETUP,Core Config,N/A,central.school-setup.org-group.index,Modules/SchoolSetup/resources/views/organization-group/create.blade.php,
745,SchoolSetup,Student Management,N/A,SCHOOL SETUP,Core Config,N/A,school-setup.student.index,Modules/SchoolSetup/resources/views/student-old/index.blade.php,
746,SchoolSetup,Student Management,N/A,SCHOOL SETUP,Core Config,N/A,school-setup.student.index,Modules/SchoolSetup/resources/views/student-old/trashed.blade.php,
747,SchoolSetup,Students Management,N/A,SCHOOL SETUP,Core Config,N/A,school-setup.student.index,Modules/SchoolSetup/resources/views/student-old/edit.blade.php,
748,SchoolSetup,Students Management,N/A,SCHOOL SETUP,Core Config,N/A,school-setup.student.index,Modules/SchoolSetup/resources/views/student-old/create.blade.php,
749,SchoolSetup,Student Management,N/A,SCHOOL SETUP,Core Config,N/A,school-setup.student.index,Modules/SchoolSetup/resources/views/student-old/show.blade.php,
750,SchoolSetup,Class & Section Management,N/A,ACADEMIC SETUP,Class & Subject Setup,Class Mgmt.,school-class.index,Modules/SchoolSetup/resources/views/school-class/index.blade.php,
751,SchoolSetup,Class & Subject,Home,ACADEMIC SETUP,Class & Subject Setup,Subject Mgmt.,central.school-setup.class-subject-management.index,Modules/SchoolSetup/resources/views/combined -view/index.blade.php,
752,SchoolSetup,Class & Subject,Profile,ACADEMIC SETUP,Class & Subject Setup,Subject Mgmt.,central.school-setup.class-subject-management.index,Modules/SchoolSetup/resources/views/combined -view/index.blade.php,
753,SchoolSetup,Class & Subject,Contact,ACADEMIC SETUP,Class & Subject Setup,Subject Mgmt.,central.school-setup.class-subject-management.index,Modules/SchoolSetup/resources/views/combined -view/index.blade.php,
754,SchoolSetup,Building Management,N/A,SCHOOL SETUP,Core Config,Infra. Setup,central.school-setup.building.index,Modules/SchoolSetup/resources/views/combined -view/edit.blade.php,
755,SchoolSetup,Class & Section Management,N/A,ACADEMIC SETUP,Class & Subject Setup,Class Mgmt.,central.school-setup.school-class.index,Modules/SchoolSetup/resources/views/combined -view/trash.blade.php,
756,SchoolSetup,Building Management,N/A,SCHOOL SETUP,Core Config,Infra. Setup,central.school-setup.building.index,Modules/SchoolSetup/resources/views/combined -view/create.blade.php,
757,SchoolSetup,Section Details,N/A,ACADEMIC SETUP,Class & Subject Setup,Class Mgmt.,central.school-setup.school-class.index,Modules/SchoolSetup/resources/views/combined -view/view.blade.php,
758,SchoolSetup,Study Format Management,N/A,ACADEMIC SETUP,Class & Subject Setup,Class Mgmt.,study-format.index,Modules/SchoolSetup/resources/views/study-format/index.blade.php,
759,SchoolSetup,Study Format Management,N/A,ACADEMIC SETUP,Class & Subject Setup,Class Mgmt.,central.school-setup.study-format.index,Modules/SchoolSetup/resources/views/study-format/edit.blade.php,
760,SchoolSetup,Study Format Management,N/A,ACADEMIC SETUP,Class & Subject Setup,Class Mgmt.,study-format.trash,Modules/SchoolSetup/resources/views/study-format/trash.blade.php,
761,SchoolSetup,Study Format Management,N/A,ACADEMIC SETUP,Class & Subject Setup,Class Mgmt.,central.school-setup.study-format.index,Modules/SchoolSetup/resources/views/study-format/create.blade.php,
762,SchoolSetup,Student Management,N/A,SCHOOL SETUP,Core Config,N/A,central.school-setup.student.index,Modules/SchoolSetup/resources/views/student_Backup_04_12_2025/index.blade.php,
763,SchoolSetup,Student Management,N/A,SCHOOL SETUP,Core Config,N/A,central.school-setup.student.index,Modules/SchoolSetup/resources/views/student_Backup_04_12_2025/trashed.blade.php,
764,SchoolSetup,Students Management,N/A,SCHOOL SETUP,Core Config,N/A,central.school-setup.student.index,Modules/SchoolSetup/resources/views/student_Backup_04_12_2025/edit.blade.php,
765,SchoolSetup,Students Management,N/A,SCHOOL SETUP,Core Config,N/A,central.school-setup.student.index,Modules/SchoolSetup/resources/views/student_Backup_04_12_2025/create.blade.php,
766,SchoolSetup,Student Management,N/A,SCHOOL SETUP,Core Config,N/A,central.school-setup.student.index,Modules/SchoolSetup/resources/views/student_Backup_04_12_2025/show.blade.php,
767,SchoolSetup,User Roles & Permissions,N/A,SCHOOL SETUP,Core Config,User Mgmt.,school-setup.user-role-prm.index,Modules/SchoolSetup/resources/views/user-role-permission/index.blade.php,
768,SchoolSetup,Class Group Management,N/A,ACADEMIC SETUP,Class & Subject Setup,Class Mgmt.,central.school-setup.class-group.index,Modules/SchoolSetup/resources/views/class-group/index.blade.php,
769,SchoolSetup,Class Group Management,N/A,ACADEMIC SETUP,Class & Subject Setup,Class Mgmt.,central.school-setup.class-group.index,Modules/SchoolSetup/resources/views/class-group/edit.blade.php,
770,SchoolSetup,Class Group Management,N/A,ACADEMIC SETUP,Class & Subject Setup,Class Mgmt.,central.school-setup.class-group.index,Modules/SchoolSetup/resources/views/class-group/trash.blade.php,
771,SchoolSetup,Class Group Management,N/A,ACADEMIC SETUP,Class & Subject Setup,Class Mgmt.,central.school-setup.class-group.index,Modules/SchoolSetup/resources/views/class-group/create.blade.php,
772,SchoolSetup,Infrasetup Management,Room Type,SCHOOL SETUP,Core Config,Infra. Setup,school-setup.infrasetup.index,Modules/SchoolSetup/resources/views/infrasetup/index.blade.php,
773,SchoolSetup,Infrasetup Management,Room Type Rooms,SCHOOL SETUP,Core Config,Infra. Setup,school-setup.infrasetup.index,Modules/SchoolSetup/resources/views/infrasetup/index.blade.php,
774,SchoolSetup,Infrasetup Management,Building,SCHOOL SETUP,Core Config,Infra. Setup,school-setup.infrasetup.index,Modules/SchoolSetup/resources/views/infrasetup/index.blade.php,
775,SchoolSetup,Infrasetup Management,Room,SCHOOL SETUP,Core Config,Infra. Setup,school-setup.infrasetup.index,Modules/SchoolSetup/resources/views/infrasetup/index.blade.php,
776,SchoolSetup,Building Management,N/A,SCHOOL SETUP,Core Config,Infra. Setup,central.school-setup.building.index,Modules/SchoolSetup/resources/views/infrasetup/create.blade.php,
777,SchoolSetup,Building Management,N/A,SCHOOL SETUP,Core Config,Infra. Setup,central.school-setup.building.index,Modules/SchoolSetup/resources/views/class-subgroup/index.blade.php,
778,SchoolSetup,Building Management,N/A,SCHOOL SETUP,Core Config,Infra. Setup,central.school-setup.building.index,Modules/SchoolSetup/resources/views/class-subgroup/edit.blade.php,
779,SchoolSetup,Building Management,N/A,SCHOOL SETUP,Core Config,Infra. Setup,central.school-setup.building.index,Modules/SchoolSetup/resources/views/class-subgroup/trash.blade.php,
780,SchoolSetup,Building Management,N/A,SCHOOL SETUP,Core Config,Infra. Setup,central.school-setup.building.index,Modules/SchoolSetup/resources/views/class-subgroup/create.blade.php,
781,SchoolSetup,Edit Employee,Basic Info,SCHOOL SETUP,Staff & Student Creation,Staff Mgmt.,school-setup.employee.index,Modules/SchoolSetup/resources/views/employee/edit.blade.php,
782,SchoolSetup,Edit Employee,Teaching Capabilities,SCHOOL SETUP,Staff & Student Creation,Staff Mgmt.,school-setup.employee.index,Modules/SchoolSetup/resources/views/employee/edit.blade.php,
783,SchoolSetup,Edit Employee,Preferences,SCHOOL SETUP,Staff & Student Creation,Staff Mgmt.,school-setup.employee.index,Modules/SchoolSetup/resources/views/employee/edit.blade.php,
784,SchoolSetup,Trashed Employees,N/A,SCHOOL SETUP,Staff & Student Creation,Staff Mgmt.,employee.trash,Modules/SchoolSetup/resources/views/employee/trash.blade.php,
785,SchoolSetup,Add New Employee,Basic Info,SCHOOL SETUP,Staff & Student Creation,Staff Mgmt.,school-setup.employee.index,Modules/SchoolSetup/resources/views/employee/create.blade.php,
786,SchoolSetup,Add New Employee,Teaching Capabilities,SCHOOL SETUP,Staff & Student Creation,Staff Mgmt.,school-setup.employee.index,Modules/SchoolSetup/resources/views/employee/create.blade.php,
787,SchoolSetup,Add New Employee,Preferences,SCHOOL SETUP,Staff & Student Creation,Staff Mgmt.,school-setup.employee.index,Modules/SchoolSetup/resources/views/employee/create.blade.php,
788,SchoolSetup,Employee Profile,Personal,SCHOOL SETUP,Staff & Student Creation,Staff Mgmt.,school-setup.employee.index,Modules/SchoolSetup/resources/views/employee/show.blade.php,
789,SchoolSetup,Employee Profile,Professional,SCHOOL SETUP,Staff & Student Creation,Staff Mgmt.,school-setup.employee.index,Modules/SchoolSetup/resources/views/employee/show.blade.php,
790,SchoolSetup,Employee Profile,Capabilities,SCHOOL SETUP,Staff & Student Creation,Staff Mgmt.,school-setup.employee.index,Modules/SchoolSetup/resources/views/employee/show.blade.php,
791,SchoolSetup,Employee Profile,Qualifications,SCHOOL SETUP,Staff & Student Creation,Staff Mgmt.,school-setup.employee.index,Modules/SchoolSetup/resources/views/employee/show.blade.php,
792,SchoolSetup,Employee Profile,Documents,SCHOOL SETUP,Staff & Student Creation,Staff Mgmt.,school-setup.employee.index,Modules/SchoolSetup/resources/views/employee/show.blade.php,
793,SchoolSetup,Room Type Management,N/A,SCHOOL SETUP,Core Config,Infra. Setup,school-setup.room-type.index,Modules/SchoolSetup/resources/views/room-type/index.blade.php,
794,SchoolSetup,Edit Room Type Management,N/A,SCHOOL SETUP,Core Config,Infra. Setup,school-setup.infrasetup.index,Modules/SchoolSetup/resources/views/room-type/edit.blade.php,
795,SchoolSetup,Room Type Management,N/A,SCHOOL SETUP,Core Config,Infra. Setup,school-setup.infrasetup.index,Modules/SchoolSetup/resources/views/room-type/trash.blade.php,
796,SchoolSetup,Room Type Management,N/A,SCHOOL SETUP,Core Config,Infra. Setup,school-setup.infrasetup.index,Modules/SchoolSetup/resources/views/room-type/create.blade.php,
